tk,entry,expiry,S0,S1,K,implied,ba_pct,credit,maxrisk,pnl_usd,ret_risk,gex_own,earnings_skip,gex_spy,half
GOOGL,2022-10-20,2022-10-21,99.79,101.06,100.0,2.485218959815613,2.41935483870967,2.2439999999999998,2.7560000000000002,118.39999999999975,42.96081277213343,-52794284.57553961,False,-8524275361.910054,2018-2026
GOOGL,2022-10-27,2022-10-28,92.345,96.305,92.0,2.0737451946504954,1.5665796344647418,1.7065,2.2935,-229.35,-100.0,-154626011.37669003,False,-2829449115.6456957,2018-2026
GOOGL,2022-11-03,2022-11-04,83.795,86.505,84.0,2.2137359030968433,1.617250673854449,1.6864999999999999,2.3135000000000003,-81.84999999999955,-35.37929543980962,-93678512.42896244,False,-8149226986.158845,2018-2026
GOOGL,2022-11-10,2022-11-11,94.195,96.51,94.0,1.7357609214926482,3.058103975535171,1.3915000000000002,1.6084999999999998,-111.85000000000049,-69.53683556108207,15704105.877036776,False,1843678208.9941823,2018-2026
GOOGL,2022-11-17,2022-11-18,97.93,97.51,98.0,1.60318594914735,2.5477707006369377,1.359,1.641,86.90000000000052,52.95551492992109,-20316585.079772536,False,-3730553366.361409,2018-2026
GOOGL,2022-12-01,2022-12-02,101.325,100.18,101.0,1.6925734024179617,1.7492711370262408,1.4665000000000001,1.5334999999999999,64.6500000000007,42.15846103684428,75724080.31292735,False,3209294627.649874,2018-2026
GOOGL,2022-12-08,2022-12-09,93.89,93.165,94.0,1.7147726062413462,2.4844720496894435,1.4090000000000003,1.5909999999999997,57.40000000000065,36.077938403520214,-79122353.53536904,False,-2612741078.8251824,2018-2026
GOOGL,2022-12-15,2022-12-16,90.73,90.605,91.0,1.9508431610272234,2.25988700564972,1.5890000000000002,2.4109999999999996,119.40000000000042,49.523019493986084,-93740817.32294677,False,-8584170137.087579,2018-2026
GOOGL,2022-12-22,2022-12-23,87.18,89.135,87.0,1.5944023858683185,1.4388489208633104,1.2339999999999998,1.7660000000000002,-90.10000000000053,-51.01925254813167,-83995327.99015057,False,-9807274128.987457,2018-2026
GOOGL,2022-12-29,2022-12-30,88.705,87.745,89.0,1.3809819063186968,2.448979591836732,0.9965000000000002,1.0034999999999998,-25.84999999999953,-25.75984055804637,-39623314.9153094,False,-2348133081.4118304,2018-2026
GOOGL,2023-01-05,2023-01-06,86.41,87.555,86.0,2.0715195000578634,2.2346368715083758,1.6590000000000003,2.3409999999999997,10.399999999999343,4.442545920546494,-67225389.23899344,False,-7615487321.466675,2018-2026
GOOGL,2023-01-12,2023-01-13,90.97,91.975,91.0,1.4510278113663846,1.5151515151515165,1.204,1.796,22.900000000000563,12.750556792873367,-3917604.64968003,False,-1097636677.8815293,2018-2026
GOOGL,2023-01-19,2023-01-20,93.12,97.77,93.0,1.6859965635738832,5.09554140127389,1.324,1.676,-167.6,-100.0,2962335.943065604,False,-10229089468.906242,2018-2026
GOOGL,2023-01-26,2023-01-27,97.365,99.72,97.0,1.4738355671956043,2.0905923344947754,1.2665,1.7335,-145.34999999999988,-83.84770695125462,69117433.71445985,False,2166090925.0107965,2018-2026
GOOGL,2023-02-09,2023-02-10,94.77,94.66,95.0,2.2475466919911367,1.8779342723004713,1.8089999999999997,2.1910000000000003,146.89999999999964,67.04701049748955,-61116107.23534447,False,-5414083173.150791,2018-2026
GOOGL,2023-02-16,2023-02-17,95.56,94.195,96.0,1.7161992465466724,2.439024390243904,1.3990000000000002,1.6009999999999998,-40.600000000000655,-25.35915053091859,94155912.72000338,False,-5305771740.759236,2018-2026
GOOGL,2023-02-23,2023-02-24,91.02,89.08,91.0,1.5600966820479016,2.8169014084507067,1.269,1.731,-65.10000000000018,-37.608318890814665,-47572313.957948156,False,-6711090024.642477,2018-2026
GOOGL,2023-03-02,2023-03-03,92.08,93.505,92.0,1.3900955690703733,3.1249999999999947,1.1689999999999998,1.8310000000000002,-33.59999999999956,-18.350628072091514,64599630.105505265,False,-5024614687.630199,2018-2026
GOOGL,2023-03-09,2023-03-10,92.25,90.455,92.0,2.0921409214092144,2.072538860103629,1.7289999999999999,2.271,18.399999999999817,8.102157639806173,10305517.188262489,False,-13438625505.45002,2018-2026
GOOGL,2023-03-16,2023-03-17,100.395,101.345,100.0,1.6783704367747398,1.7804154302670638,1.4365000000000003,1.5634999999999997,9.150000000000148,5.852254557083562,205125270.555165,False,-5127812753.404458,2018-2026
GOOGL,2023-03-23,2023-03-24,105.8,105.245,106.0,1.6446124763705106,4.5977011494252915,1.4315,1.5685,67.65000000000046,43.130379343321934,189100892.375096,False,-7494902075.704216,2018-2026
GOOGL,2023-03-30,2023-03-31,100.93,103.215,101.0,1.2285742593876943,1.6129032258064528,1.0040000000000002,0.9959999999999998,-99.59999999999998,-100.0,84213174.08042407,False,1076807498.208834,2018-2026
GOOGL,2023-04-05,2023-04-06,104.395,108.365,104.0,1.269217874419273,2.264150943396224,1.2064999999999997,1.7935000000000003,-179.35000000000002,-100.0,192906357.73004365,False,-4155171298.745041,2018-2026
GOOGL,2023-04-13,2023-04-14,107.475,108.82,107.0,1.2142358688066992,2.2988505747126458,1.1764999999999997,1.8235000000000003,-64.34999999999935,-35.28927885933608,334308639.6211229,False,5196101764.784619,2018-2026
GOOGL,2023-04-20,2023-04-21,105.12,105.15,105.0,1.2176560121765598,3.1250000000000036,1.1289999999999998,1.8710000000000002,97.89999999999941,52.32495991448391,236134473.61098242,False,-5904270475.618529,2018-2026
GOOGL,2023-04-27,2023-04-28,107.865,107.06,108.0,1.3952625967644743,1.9933554817275618,1.2865000000000002,1.7134999999999998,34.65000000000025,20.22176831047578,221300217.0194706,False,2495320219.5349426,2018-2026
GOOGL,2023-05-04,2023-05-05,104.74,105.65,105.0,1.327095665457323,2.8776978417266053,1.2189999999999999,1.7810000000000001,56.899999999999416,31.94834362717541,10462282.629365122,False,-9780185758.131578,2018-2026
GOOGL,2023-05-11,2023-05-12,116.81,117.64,117.0,1.4382330279941786,1.190476190476185,1.4140000000000001,1.5859999999999999,77.39999999999996,48.80201765447665,285626406.0246673,False,-4176868979.3724017,2018-2026
GOOGL,2023-05-18,2023-05-19,123.255,122.515,123.0,1.0993468824794126,3.690036900368999,1.1615,1.8385,67.65000000000005,36.79630133260813,268281784.5324208,False,5863008493.192281,2018-2026
GOOGL,2023-05-25,2023-05-26,123.765,124.855,124.0,1.3129721649901023,1.8461538461538411,1.3664999999999998,1.6335000000000002,51.14999999999959,31.313131313131056,276553619.37128806,False,-681908664.1801435,2018-2026
GOOGL,2023-06-01,2023-06-02,123.055,124.91,123.0,1.3368006176100118,1.8237082066869317,1.4065,1.5935,-50.34999999999965,-31.597113272670008,192523841.1582559,False,4745333273.164814,2018-2026
GOOGL,2023-06-08,2023-06-09,122.175,122.63,122.0,1.3464293022304072,1.8237082066869317,1.3865,1.6135,75.65000000000046,46.88565230864609,144049509.33668667,False,5929379932.05694,2018-2026
GOOGL,2023-06-15,2023-06-16,125.265,124.125,125.0,1.31321598211791,3.039513677811546,1.4015,1.5985,52.65,32.93712855802314,303231893.40565586,False,13603306486.413994,2018-2026
GOOGL,2023-06-22,2023-06-23,122.895,122.655,123.0,1.1595264249969488,2.1052631578947385,1.2465,1.7535,90.1500000000001,51.41146278870836,163740593.36802062,False,-1045647249.9001597,2018-2026
GOOGL,2023-06-29,2023-06-30,118.685,120.075,119.0,1.2259341955596748,2.061855670103087,1.2665000000000004,1.7334999999999996,19.149999999999757,11.047014710123888,57683368.26751316,False,1904459630.7164638,2018-2026
GOOGL,2023-07-06,2023-07-07,119.975,119.915,120.0,1.1294019587414046,2.214022140221396,1.2065,1.7935,112.15000000000062,62.5313632562033,117592719.39777793,False,-4135481273.0968466,2018-2026
GOOGL,2023-07-13,2023-07-14,124.555,125.335,125.0,1.3126731162940066,1.8348623853211024,1.3965000000000003,1.6034999999999997,106.15000000000066,66.19893981914603,299214785.10332257,False,9615839666.257753,2018-2026
GOOGL,2023-07-20,2023-07-21,118.915,119.75,119.0,1.5515284026405416,2.7100271002710055,1.6415,2.3585000000000003,89.14999999999999,37.79944880220478,46513217.51793857,False,-1409559031.6976902,2018-2026
GOOGL,2023-07-27,2023-07-28,128.88,132.545,129.0,1.419925512104283,3.2786885245901667,1.6340000000000001,2.3659999999999997,-191.09999999999874,-80.76923076923025,324864144.6005951,False,-4987936264.381521,2018-2026
GOOGL,2023-08-03,2023-08-04,128.52,128.115,129.0,1.4005602240896355,2.2222222222222245,1.6289999999999998,2.3710000000000004,74.40000000000089,31.37916490932133,192472845.89926183,False,-8820207136.863699,2018-2026
GOOGL,2023-08-10,2023-08-11,129.645,129.72,130.0,1.191715839407613,1.9417475728155358,1.3365,1.6635,105.64999999999989,63.51067027351962,218139442.27346596,False,-10405371487.238283,2018-2026
GOOGL,2023-08-17,2023-08-18,129.64,127.465,130.0,1.2496143165689604,2.469135802469138,1.4089999999999998,1.5910000000000002,-112.59999999999968,-70.77309868007521,190201806.38101998,False,-15052772831.762684,2018-2026
GOOGL,2023-08-24,2023-08-25,130.3,129.94,130.0,1.4274750575594781,2.1505376344086042,1.699,2.301,163.89999999999978,71.22990004345925,207817653.57391503,False,-12596567239.281948,2018-2026
GOOGL,2023-08-31,2023-09-01,137.065,135.59,137.0,1.090723379418524,2.006688963210704,1.3265,1.6735,-8.349999999999657,-4.989542874215512,471717222.2444864,False,2483648100.01012,2018-2026
GOOGL,2023-09-07,2023-09-08,135.51,136.1,136.0,1.062652202789462,2.7777777777777803,1.269,1.731,116.90000000000056,67.53321779318345,324685810.16649204,False,-9789272801.776257,2018-2026
GOOGL,2023-09-14,2023-09-15,138.37,137.145,138.0,0.8816940088169402,1.6393442622950833,1.0039999999999998,0.9960000000000002,14.900000000001,14.95983935743072,554635294.9235514,False,7339520172.314144,2018-2026
GOOGL,2023-09-21,2023-09-22,130.77,130.705,131.0,1.2541102699395885,2.4390243902438975,1.4089999999999998,1.5910000000000002,111.40000000000123,70.01885606536847,54945998.47106214,False,-15608677372.654797,2018-2026
GOOGL,2023-09-28,2023-09-29,132.235,130.815,132.0,1.2515597232200248,3.0211480362537726,1.4415000000000002,1.5584999999999998,25.649999999999796,16.45813282001912,236134078.19866532,False,-9669811785.004122,2018-2026
GOOGL,2023-10-05,2023-10-06,135.18,137.95,135.0,1.3167628347388667,2.247191011235957,1.639,2.3609999999999998,-131.09999999999886,-55.52731893265518,305886734.86164516,False,-8427010760.663604,2018-2026
GOOGL,2023-10-12,2023-10-13,139.25,137.29,139.0,1.0125673249551166,2.8368794326241162,1.269,1.731,-44.100000000000804,-25.476603119584517,362283266.1588064,False,-6847602912.784434,2018-2026
GOOGL,2023-10-19,2023-10-20,137.465,135.815,137.0,1.5458480340450296,2.35294117647059,1.9115,2.0885,72.64999999999976,34.78573138616221,143507948.6284018,False,-14634443180.749546,2018-2026
GOOGL,2023-10-26,2023-10-27,122.065,121.675,122.0,1.7408757629132021,2.35294117647059,1.8914999999999997,2.1085000000000003,156.6499999999997,74.29452217216014,-60295477.23751527,False,-14574358490.560999,2018-2026
GOOGL,2023-11-02,2023-11-03,127.53,129.115,128.0,1.019367991845056,3.0769230769230793,1.159,1.841,4.3999999999990935,2.3900054318300343,291418090.4953738,False,3144627380.7416,2018-2026
GOOGL,2023-11-09,2023-11-10,130.275,132.605,130.0,1.0554596046824025,3.6363636363636314,1.2314999999999998,1.7685000000000002,-137.349999999999,-77.66468758835113,235041591.0786075,False,-7961092702.963357,2018-2026
GOOGL,2023-11-16,2023-11-17,136.83,135.205,137.0,1.0158590952276547,2.877697841726621,1.2389999999999997,1.7610000000000003,-55.599999999998786,-31.572969903463243,359669744.56935936,False,4396229757.556937,2018-2026
GOOGL,2023-11-30,2023-12-01,131.86,131.77,132.0,0.9403913241316546,3.225806451612897,1.0090000000000001,0.9909999999999999,77.90000000000103,78.60746720484465,33902292.04141896,False,1606916261.766547,2018-2026
GOOGL,2023-12-07,2023-12-08,136.84,135.065,137.0,1.4323297281496636,2.040816326530614,1.7290000000000003,2.271,-20.600000000000197,-9.070893879348391,363433019.00467944,False,8346789697.632451,2018-2026
GOOGL,2023-12-14,2023-12-15,131.555,132.45,132.0,1.3036372619816807,2.9154518950437343,1.4315000000000002,1.5684999999999998,98.15000000000116,62.575709276379456,171474950.07699737,False,19934687145.408005,2018-2026
GOOGL,2023-12-21,2023-12-22,140.28,141.335,140.0,1.0265183917878529,2.7777777777777803,1.2590000000000001,1.7409999999999999,-7.600000000000784,-4.365307294658693,457098871.0484246,False,8593939914.428999,2018-2026
GOOGL,2023-12-28,2023-12-29,140.32,139.805,140.0,0.862314709236032,3.305785123966945,0.9990000000000003,1.0009999999999997,80.40000000000072,80.31968031968107,295283966.3005953,False,11269681062.873646,2018-2026
GOOGL,2024-01-04,2024-01-05,137.045,135.375,137.0,1.1200700499835823,1.9543973941368094,1.3564999999999998,1.6435000000000002,-26.85000000000002,-16.3370854882872,139338488.18628997,False,-4726920962.477387,2018-2026
GOOGL,2024-01-11,2024-01-12,142.01,142.7,142.0,0.9999295824237731,2.8169014084507067,1.2590000000000001,1.7409999999999999,55.90000000000115,32.10798391728958,367049047.71133024,False,2752950638.2505555,2018-2026
GOOGL,2024-01-18,2024-01-19,143.51,146.185,143.5,0.9894780851508606,1.4084507042253533,1.2639999999999996,1.7360000000000004,-142.10000000000028,-81.85483870967755,381063759.3261184,False,6993630645.605797,2018-2026
GOOGL,2024-01-25,2024-01-26,151.485,151.825,152.5,1.1783344885632239,2.801120448179274,1.5514999999999999,1.9485000000000001,87.64999999999885,44.9833205029504,333735044.72041035,False,7656819525.735966,2018-2026
GOOGL,2024-02-01,2024-02-02,141.23,142.395,141.0,1.5789846349925654,1.793721973094172,1.9690000000000003,2.0309999999999997,57.39999999999901,28.261939931067953,25517460.59891307,False,3830097559.641538,2018-2026
GOOGL,2024-02-08,2024-02-09,145.93,148.89,146.0,1.0621530870965532,2.5806451612903176,1.3589999999999998,1.6410000000000002,-153.09999999999866,-93.29677026203451,357695934.7459236,False,6121997169.716288,2018-2026
GOOGL,2024-02-15,2024-02-16,142.48,140.77,142.0,1.256316676024705,1.117318435754191,1.614,2.386,38.400000000001036,16.093880972339075,68132745.82352585,False,11756751477.009825,2018-2026
GOOGL,2024-02-22,2024-02-23,144.15,143.91,144.0,1.0891432535553243,2.547770700636945,1.3490000000000002,1.6509999999999998,125.89999999999968,76.25681405208947,238124252.44693574,False,13203039306.356365,2018-2026
GOOGL,2024-02-29,2024-03-01,137.45,137.26,137.0,1.1349581666060387,2.5641025641025665,1.369,1.631,110.90000000000092,67.9950950337222,16560311.861136781,False,8238733073.082322,2018-2026
GOOGL,2024-03-07,2024-03-08,134.885,135.515,135.0,1.3678318567668757,1.6260162601626031,1.6664999999999999,2.3335,115.15000000000136,49.34647525176831,59029685.991781265,False,8954689282.113405,2018-2026
GOOGL,2024-03-14,2024-03-15,142.905,141.255,143.0,1.2770721808194254,2.739726027397263,1.6139999999999999,2.386,-13.100000000000467,-5.490360435876139,381404684.21490556,False,-2984578365.7417765,2018-2026
GOOGL,2024-03-21,2024-03-22,147.645,150.985,148.0,1.0802939483219884,3.134796238244517,1.2915,1.7085,-70.85,-41.4691249634182,303550846.11618865,False,9179631114.6887,2018-2026
GOOGL,2024-03-27,2024-03-28,150.56,151.035,150.0,1.0361317747077576,2.5641025641025665,1.2990000000000002,1.7009999999999998,26.400000000000357,15.520282186949064,266160373.62791163,False,9944861336.079725,2018-2026
GOOGL,2024-04-04,2024-04-05,151.04,152.37,150.0,1.5823622881355932,1.6736401673640184,2.1790000000000003,2.8209999999999997,-19.100000000000428,-6.77064870613273,205066192.79966205,False,-8241952374.626001,2018-2026
GOOGL,2024-04-11,2024-04-12,159.49,157.745,160.0,1.0533575772775723,2.3809523809523827,1.3690000000000002,1.1309999999999998,-88.59999999999953,-78.33775419982277,987431661.5124785,False,8318850385.984356,2018-2026
GOOGL,2024-04-18,2024-04-19,156.345,153.36,157.5,1.391154178259618,3.2183908045977048,1.9965,3.0035,-214.34999999999863,-71.36673880472736,436584074.3333445,False,-27700857571.3425,2018-2026
GOOGL,2024-05-02,2024-05-03,165.965,167.22,165.0,1.4551260808001687,2.898550724637684,2.1665,2.8335,-5.349999999999877,-1.8881242279865456,250060775.26764897,False,-4742651925.602636,2018-2026
GOOGL,2024-05-09,2024-05-10,169.525,168.475,170.0,0.988054859165315,2.9850746268656736,1.314,1.186,-21.100000000000563,-17.790893760540104,267356551.29109153,False,6348805628.009628,2018-2026
GOOGL,2024-05-16,2024-05-17,173.965,176.115,175.0,1.0835512890523955,2.6525198938992065,1.7415,3.2584999999999997,62.649999999999096,19.22663802363023,415678774.7707151,False,3814921157.6460667,2018-2026
GOOGL,2024-05-23,2024-05-24,173.53,175.07,172.5,1.1928773122802974,2.8985507246376834,1.9065,3.0934999999999997,-66.34999999999931,-21.448197834168198,186364758.9592453,False,-7558819369.034727,2018-2026
GOOGL,2024-05-30,2024-05-31,172.245,172.435,172.5,1.1872623298208946,3.422982885085578,1.8689999999999998,3.1310000000000002,180.4000000000002,57.61737464068993,162678691.0621951,False,-9537278593.28231,2018-2026
GOOGL,2024-06-06,2024-06-07,176.875,175.06,177.5,1.0996466431095409,2.570694087403601,1.8114999999999999,3.1885000000000003,-62.84999999999978,-19.711463070409213,305649106.763125,False,3926065371.0507164,2018-2026
GOOGL,2024-06-13,2024-06-14,175.86,176.485,175.0,1.1202092573638123,3.0456852791878197,1.824,3.176,33.89999999999864,10.673803526447935,294796440.53237236,False,6743664290.614534,2018-2026
GOOGL,2024-06-20,2024-06-21,176.07,179.82,175.0,1.1586300903049924,3.921568627450984,1.889,3.1109999999999998,-293.0999999999993,-94.21407907425244,271704005.20218873,False,4412389763.850705,2018-2026
GOOGL,2024-06-27,2024-06-28,185.49,183.46,185.0,0.9542293385088144,2.259887005649707,1.3615000000000002,1.1384999999999998,-17.849999999999188,-15.678524374175836,376500608.06300855,False,3765447386.4497876,2018-2026
GOOGL,2024-07-11,2024-07-12,185.65,185.13,185.0,1.1742526259089685,2.7522935779816535,1.944,3.056,181.40000000000046,59.358638743455636,196556005.8321835,False,-929172566.0902637,2018-2026
GOOGL,2024-07-18,2024-07-19,177.56,177.57,177.5,1.571299842306826,3.5842293906809983,2.3739999999999997,2.6260000000000003,230.40000000000066,87.73800456968797,88237393.8349104,False,-8779579348.758331,2018-2026
GOOGL,2024-07-25,2024-07-26,168.98,167.205,170.0,1.9173866729790507,3.0864197530864157,2.864,4.636,6.9000000000012385,1.4883520276102757,-22577018.377580486,False,-10213483643.476019,2018-2026
GOOGL,2024-08-01,2024-08-02,169.965,165.93,170.0,1.7150589827317388,2.4013722126929693,2.494,2.506,-157.59999999999928,-62.889066241021276,75840807.45545961,False,-10169028165.533625,2018-2026
GOOGL,2024-08-08,2024-08-09,162.755,163.335,162.5,1.532979017541704,5.210420841683353,2.196500000000001,2.803499999999999,136.1499999999993,48.56429463171012,5916752.632096106,False,-6344457302.529497,2018-2026
GOOGL,2024-08-15,2024-08-16,161.195,163.22,160.0,1.2624461056484384,3.4398034398034314,1.8565,3.1435,-136.34999999999988,-43.37521870526479,28845837.549876064,False,9136547228.031866,2018-2026
