date,sym,k,U,A,B,AB,addR,baseR,month
2025-10-24,AMD,3,True,True,True,True,-1.2740743462183934,-1.4097820872685771,2025-10
2025-10-24,AMD,5,True,False,True,False,,-1.4097820872685771,2025-10
2025-10-24,COHR,3,True,True,True,True,-1.0886902842474002,1.7852397313067798,2025-10
2025-10-24,COHR,5,True,False,True,False,,1.7852397313067798,2025-10
2025-10-24,COHR,10,True,True,True,True,-0.6557938738715802,1.7852397313067798,2025-10
2025-10-24,LITE,3,True,True,True,True,3.822148579532196,20.0,2025-10
2025-10-24,LITE,5,True,True,True,True,6.577948712359419,20.0,2025-10
2025-10-24,LITE,10,True,True,True,True,1.7736528281580757,20.0,2025-10
2025-10-24,SHOP,3,True,True,True,True,-1.0306880495432427,-2.7363927769300624,2025-10
2025-10-24,SHOP,5,True,False,True,False,,-2.7363927769300624,2025-10
2025-10-24,STRL,3,True,True,False,False,-1.018177892063171,-5.139380032951863,2025-10
2025-10-24,STRL,5,True,False,False,False,,-5.139380032951863,2025-10
2025-10-24,STRL,10,True,False,False,False,,-5.139380032951863,2025-10
2025-10-27,AMD,3,True,False,True,False,,-2.251132535661774,2025-10
2025-10-27,AMD,5,True,False,True,False,,-2.251132535661774,2025-10
2025-10-27,COHR,3,True,False,True,False,,-1.7739876075383203,2025-10
2025-10-27,COHR,5,True,False,False,False,,-1.7739876075383203,2025-10
2025-10-27,SHOP,3,True,False,False,False,,-4.080885215483096,2025-10
2025-10-27,SHOP,5,True,False,False,False,,-4.080885215483096,2025-10
2025-10-28,SOFI,3,True,False,False,False,,-1.583709452177576,2025-10
2025-10-28,SOFI,5,True,False,False,False,,-1.583709452177576,2025-10
2025-10-31,WCC,3,True,False,False,False,,-1.1225293108252365,2025-10
2025-10-31,WCC,5,True,False,False,False,,-1.1225293108252365,2025-10
2025-10-31,WCC,10,True,False,False,False,,-1.1225293108252365,2025-10
2025-11-03,SANM,3,True,True,True,True,-0.8771675213075221,1.0199501892639273,2025-11
2025-11-03,SANM,5,True,True,True,True,-0.8841137858630815,1.0199501892639273,2025-11
2025-11-03,SANM,10,True,True,True,True,-0.7864976383454675,1.0199501892639273,2025-11
2025-11-04,INCY,3,True,True,True,True,-1.5567469239380571,-0.33878508138454655,2025-11
2025-11-04,INCY,5,True,True,True,True,-1.3253314291413443,-0.33878508138454655,2025-11
2025-11-04,INCY,10,True,False,True,False,,-0.33878508138454655,2025-11
2025-11-05,INCY,3,True,False,True,False,,-1.0675025022615707,2025-11
2025-11-05,INCY,5,True,False,True,False,-1.1550107362648732,-1.0675025022615707,2025-11
2025-11-06,LYFT,3,True,True,True,True,-0.8951809243674491,0.2373731575735025,2025-11
2025-11-06,LYFT,5,True,True,True,True,-0.8794862682077035,0.2373731575735025,2025-11
2025-11-07,MTSI,3,True,False,True,False,,-1.031924397663087,2025-11
2025-11-10,LYFT,3,True,False,True,False,,-1.4043186896754134,2025-11
2025-11-10,NTRA,3,True,False,False,False,,3.1235428141150265,2025-11
2025-11-10,NTRA,5,True,False,False,False,,3.1235428141150265,2025-11
2025-11-10,NTRA,10,True,True,False,False,-0.3259311088293232,3.1235428141150265,2025-11
2025-11-10,PBF,3,True,False,False,False,,-1.3179736224426377,2025-11
2025-11-10,PBF,5,True,False,False,False,,-1.3179736224426377,2025-11
2025-11-11,LYFT,3,True,False,False,False,,-2.3418557287684125,2025-11
2025-11-12,ALB,3,True,True,True,True,7.222317324623778,11.279607498045582,2025-11
2025-11-12,ALB,5,True,True,True,True,2.9502999030869024,11.279607498045582,2025-11
2025-11-12,ALB,10,True,True,True,True,2.657383358203471,11.279607498045582,2025-11
2025-11-17,AXSM,3,True,False,False,False,,-0.5426162508305221,2025-11
2025-11-17,AXSM,5,True,False,False,False,-1.6412493987116543,-0.5426162508305221,2025-11
2025-11-17,MDGL,3,True,False,False,False,,-0.04558563904624089,2025-11
2025-11-17,MDGL,5,True,True,False,False,-1.044063976343124,-0.04558563904624089,2025-11
2025-11-17,MDGL,10,True,False,False,False,-1.0766760781669014,-0.04558563904624089,2025-11
2025-11-18,INSM,3,True,False,True,False,,-0.8623693188487193,2025-11
2025-11-18,INSM,5,True,True,True,True,-1.7125365602195581,-0.8623693188487193,2025-11
2025-11-18,INSM,10,True,False,True,False,-2.021638241277949,-0.8623693188487193,2025-11
2025-11-19,NTRA,3,True,True,True,True,-0.5147553204006954,1.632326547992917,2025-11
2025-11-19,NTRA,5,True,True,True,True,-0.4769721073725099,1.632326547992917,2025-11
2025-11-19,NTRA,10,True,True,True,True,-0.586049711749721,1.632326547992917,2025-11
2025-11-20,NTRA,3,True,True,True,True,-0.7607362650007502,0.4726152079180728,2025-11
2025-11-20,NTRA,5,True,True,True,True,-0.8026857516682818,0.4726152079180728,2025-11
2025-11-20,NTRA,10,True,True,True,True,-0.8624465344077655,0.4726152079180728,2025-11
2025-11-21,BBIO,3,True,False,True,False,0.4508107128516227,1.4160099677090794,2025-11
2025-11-21,BBIO,5,True,False,True,False,0.42708451585543283,1.4160099677090794,2025-11
2025-11-21,BBIO,10,True,True,True,True,-0.14581241326693692,1.4160099677090794,2025-11
2025-11-21,NTRA,3,True,False,True,False,-1.3794722167362556,-0.3498615096436414,2025-11
2025-11-21,NTRA,5,True,False,True,False,,-0.3498615096436414,2025-11
2025-11-21,NTRA,10,True,True,True,True,-1.289516166078845,-0.3498615096436414,2025-11
2025-11-24,BBIO,3,True,False,True,False,,0.7680115770481981,2025-11
2025-11-24,BBIO,5,True,False,True,False,,0.7680115770481981,2025-11
2025-11-24,BBIO,10,True,False,True,False,,0.7680115770481981,2025-11
2025-11-24,COMP,3,True,False,True,False,,3.2716835345398243,2025-11
2025-11-24,COMP,5,True,False,True,False,,3.2716835345398243,2025-11
2025-11-24,COMP,10,True,False,True,False,-1.2528968699584304,3.2716835345398243,2025-11
2025-11-24,MDGL,3,True,False,True,False,,-0.8392409488894331,2025-11
2025-11-24,MDGL,5,True,False,False,False,,-0.8392409488894331,2025-11
2025-11-24,MDGL,10,True,False,False,False,,-0.8392409488894331,2025-11
2025-11-24,NTRA,3,True,False,True,False,,-0.9580039199804585,2025-11
2025-11-24,NTRA,5,True,False,False,False,,-0.9580039199804585,2025-11
2025-11-24,NTRA,10,True,False,False,False,,-0.9580039199804585,2025-11
2025-11-25,AEO,3,True,True,True,True,2.9644229933797184,9.850380943708258,2025-11
2025-11-25,AEO,5,True,True,True,True,0.46219998336032975,9.850380943708258,2025-11
2025-11-25,AEO,10,True,True,True,True,0.4004411016121961,9.850380943708258,2025-11
2025-11-25,CPRI,3,True,False,True,False,,-0.022567839493678285,2025-11
2025-11-25,CPRI,5,True,True,True,True,-1.006481836141118,-0.022567839493678285,2025-11
2025-11-25,CPRI,10,True,True,True,True,-1.0137988923762282,-0.022567839493678285,2025-11
2025-11-25,IBP,3,True,False,False,False,,-0.5773261054543999,2025-11
2025-11-25,IBP,5,True,False,False,False,,-0.5773261054543999,2025-11
2025-11-25,IBP,10,True,True,False,False,-1.1462883919832194,-0.5773261054543999,2025-11
2025-11-25,OPCH,3,True,False,True,False,,-1.154324449762557,2025-11
2025-11-25,OPCH,5,True,False,True,False,,-1.154324449762557,2025-11
2025-11-26,AA,3,True,False,True,False,,8.593874193946204,2025-11
2025-11-26,AA,5,True,True,True,True,5.937993953618482,8.593874193946204,2025-11
2025-11-26,AA,10,True,True,True,True,1.9853778740869437,8.593874193946204,2025-11
2025-11-26,CPRI,3,True,False,False,False,,-0.8665822000141914,2025-11
2025-11-26,CPRI,5,True,True,False,False,-1.1894415677852375,-0.8665822000141914,2025-11
2025-11-26,CPRI,10,True,True,False,False,-1.3541158086208744,-0.8665822000141914,2025-11
2025-11-26,GAP,3,True,False,False,False,,-1.2174675954572274,2025-11
2025-11-26,KSS,3,True,False,True,False,-2.8915441350806317,-1.1644000056191575,2025-11
2025-11-26,KSS,5,True,False,True,False,,-1.1644000056191575,2025-11
2025-11-26,KSS,10,True,False,True,False,,-1.1644000056191575,2025-11
2025-12-01,AEO,3,True,True,True,True,0.6081834503001572,4.488993424792718,2025-12
2025-12-01,AEO,5,True,True,True,True,3.0280830444308973,4.488993424792718,2025-12
2025-12-01,AEO,10,True,True,True,True,-0.18219434521429484,4.488993424792718,2025-12
2025-12-01,HL,3,True,False,False,False,,-2.302674725496914,2025-12
2025-12-03,AA,3,True,False,True,False,,8.089151636059297,2025-12
2025-12-03,AA,5,True,False,True,False,,8.089151636059297,2025-12
2025-12-03,AA,10,True,True,True,True,4.254482927470967,8.089151636059297,2025-12
2025-12-03,MTSI,3,True,False,True,False,,-1.0489172594777887,2025-12
2025-12-03,MTSI,5,True,False,True,False,,-1.0489172594777887,2025-12
2025-12-03,VAL,3,True,False,True,False,,-1.90038295205354,2025-12
2025-12-03,VAL,5,True,False,False,False,,-1.90038295205354,2025-12
2025-12-03,YETI,3,True,False,False,False,,4.919698627416386,2025-12
2025-12-03,YETI,5,True,True,False,False,-1.0924345244258415,4.919698627416386,2025-12
2025-12-03,YETI,10,True,False,False,False,,4.919698627416386,2025-12
2025-12-04,FIVE,3,True,False,True,False,2.268313444716645,2.401293784391002,2025-12
2025-12-04,FIVE,5,True,True,True,True,0.7408528473076297,2.401293784391002,2025-12
2025-12-04,FIVE,10,True,True,True,True,0.6603069868922249,2.401293784391002,2025-12
2025-12-04,MTSI,3,True,False,True,False,,-1.7026162846277428,2025-12
2025-12-04,MTSI,5,True,False,True,False,,-1.7026162846277428,2025-12
2025-12-05,FIVE,3,True,False,True,False,3.503985866377934,3.1853256135541907,2025-12
2025-12-05,FIVE,5,True,True,True,True,0.7465893774388291,3.1853256135541907,2025-12
2025-12-05,FIVE,10,True,True,True,True,1.0105229320236393,3.1853256135541907,2025-12
2025-12-05,FROG,3,True,True,True,True,-1.213725639442361,-0.8726525073944879,2025-12
2025-12-05,FROG,5,True,True,True,True,-1.2010638045609558,-0.8726525073944879,2025-12
2025-12-05,FROG,10,True,False,False,False,-2.164035044710471,-0.8726525073944879,2025-12
2025-12-08,CIEN,3,True,True,True,True,-1.1126393022629018,-0.9303545404534901,2025-12
2025-12-08,CIEN,5,True,False,True,False,,-0.9303545404534901,2025-12
2025-12-08,U,3,True,False,True,False,,-1.2486695329243949,2025-12
2025-12-09,FROG,3,True,False,True,False,,-1.1383768557904557,2025-12
2025-12-09,FROG,5,True,False,False,False,,-1.1383768557904557,2025-12
2025-12-10,CIEN,3,True,False,False,False,,-1.641051642211675,2025-12
2025-12-10,DDS,3,True,False,False,False,,-2.2359435876120055,2025-12
2025-12-10,EGO,3,True,False,True,False,6.160075422208949,4.375922804199351,2025-12
2025-12-10,EGO,5,True,False,True,False,5.978787109602617,4.375922804199351,2025-12
2025-12-10,EGO,10,True,True,True,True,0.6908053302849241,4.375922804199351,2025-12
2025-12-10,HBM,3,True,False,True,False,7.714694878639313,7.804666684258313,2025-12
2025-12-10,HBM,5,True,True,True,True,6.065896708104495,7.804666684258313,2025-12
2025-12-10,HBM,10,True,True,True,True,2.2474032695043875,7.804666684258313,2025-12
2025-12-10,IESC,3,True,False,False,False,,-2.990762163571757,2025-12
2025-12-11,AA,3,True,False,True,False,,4.108428818243175,2025-12
2025-12-11,AA,5,True,False,True,False,,4.108428818243175,2025-12
2025-12-11,AA,10,True,True,True,True,0.6053641149908792,4.108428818243175,2025-12
2025-12-11,AG,3,True,False,False,False,,-0.851595442452273,2025-12
2025-12-11,AG,5,True,False,False,False,,-0.851595442452273,2025-12
2025-12-11,AG,10,True,False,False,False,-1.2082936419915544,-0.851595442452273,2025-12
2025-12-11,EGO,3,True,False,True,False,,2.3546475599775154,2025-12
2025-12-11,EGO,5,True,False,True,False,,2.3546475599775154,2025-12
2025-12-11,EGO,10,True,True,True,True,0.9056412297125778,2.3546475599775154,2025-12
2025-12-11,SPXC,3,True,False,False,False,,-1.5699335413996824,2025-12
2025-12-15,AEO,3,True,False,True,False,,-0.6399022379134736,2025-12
2025-12-15,AEO,5,True,False,True,False,,-0.6399022379134736,2025-12
2025-12-15,AEO,10,True,False,True,False,,-0.6399022379134736,2025-12
2025-12-16,AEO,3,True,False,False,False,,-1.0930284222073952,2025-12
2025-12-18,HCC,3,True,True,True,True,0.05423064740228617,2.132506348869047,2025-12
2025-12-18,HCC,5,True,True,True,True,0.057088604931284474,2.132506348869047,2025-12
2025-12-18,HCC,10,True,True,True,True,-0.12155900535503561,2.132506348869047,2025-12
2025-12-19,AA,3,True,False,True,False,2.043662012109263,2.6734674517072197,2025-12
2025-12-19,AA,5,True,False,True,False,1.8745449883747833,2.6734674517072197,2025-12
2025-12-19,AA,10,True,True,True,True,-0.41194621968154077,2.6734674517072197,2025-12
2025-12-19,IAG,3,True,False,True,False,-1.6167964638394596,2.3262949730061777,2025-12
2025-12-19,IAG,5,True,False,True,False,,2.3262949730061777,2025-12
2025-12-19,IAG,10,True,False,False,False,,2.3262949730061777,2025-12
2025-12-19,LRCX,3,True,False,True,False,-1.2498543138297562,6.028908028824115,2025-12
2025-12-19,LRCX,5,True,False,True,False,-1.3509817352567695,6.028908028824115,2025-12
2025-12-19,LRCX,10,True,True,True,True,0.07528465037609328,6.028908028824115,2025-12
2025-12-19,MU,3,True,True,True,True,4.457610506915834,7.996503799515195,2025-12
2025-12-19,MU,5,True,True,True,True,2.9657157630406155,7.996503799515195,2025-12
2025-12-19,MU,10,True,True,True,True,0.45877128746252344,7.996503799515195,2025-12
